item.type,item.value,image.type,image.value,itemLabel.xml:lang,itemLabel.type,itemLabel.value,typeLabel.xml:lang,typeLabel.type,typeLabel.value,locationLabel.xml:lang,locationLabel.type,locationLabel.value,creatorLabel.xml:lang,creatorLabel.type,creatorLabel.value,collectionLabel.xml:lang,collectionLabel.type,collectionLabel.value,museumLabel.xml:lang,museumLabel.type,museumLabel.value,name_norm,creator_norm
uri,http://www.wikidata.org/entity/Q112040532,,,uk,literal,Сімейний портрет (Автопортрет з дружиною Юлією),en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,сімейний портрет автопортрет з дружиною юлією,
uri,http://www.wikidata.org/entity/Q112042380,,,uk,literal,"Морський краєвид з монахом, який молиться. Морський краєвид з каплицею на березі",en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,морський краєвид з монахом який молиться морський краєвид з каплицею на березі,
uri,http://www.wikidata.org/entity/Q112042433,,,uk,literal,За читанням,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,за читанням,
uri,http://www.wikidata.org/entity/Q112042452,,,uk,literal,Голова старця,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,голова старця,
uri,http://www.wikidata.org/entity/Q114075043,,,en,literal,In the absence of the owners,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,in the absence of the owners,
uri,http://www.wikidata.org/entity/Q19695555,,,en,literal,Self-portrait as Pierrot,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,selfportrait as pierrot,
uri,http://www.wikidata.org/entity/Q134581247,,,en,literal,Boy with bird (Petr Alexandr. Cherkasov),en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,boy with bird petr alexandr cherkasov,
uri,http://www.wikidata.org/entity/Q122889048,,,uk,literal,Портрет Є.І. Пальменбах,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,портрет єі пальменбах,
uri,http://www.wikidata.org/entity/Q110545214,,,en,literal,Ballad. Ural,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,ballad ural,
uri,http://www.wikidata.org/entity/Q18242030,,,en,literal,Harvest,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,harvest,
uri,http://www.wikidata.org/entity/Q105222004,,,en,literal,Sunset at Sea,en,literal,painting,,,,,,,,,,en,literal,Odesa Fine Arts Museum,sunset at sea,
uri,http://www.wikidata.org/entity/Q4348142,,,en,literal,Golden Pectoral from Tovsta Mohyla,en,literal,pectoral,,,,,,,,,,en,literal,Museum of Historical Treasures of Ukraine,golden pectoral from tovsta mohyla,
uri,http://www.wikidata.org/entity/Q115136237,,,en,literal,Myrmekion hoard (2002),en,literal,hoard,,,,,,,,,,en,literal,Kerch Archeology museum,myrmekion hoard 2002,
uri,http://www.wikidata.org/entity/Q28704431,,,en,literal,Sword of blacksmith Ludota,en,literal,sword,,,,,,,,,,en,literal,National Historical Museum of Ukraine,sword of blacksmith ludota,
uri,http://www.wikidata.org/entity/Q25796776,,,en,literal,The Taking of Christ,en,literal,painting,,,,,,,,,,en,literal,Odesa Museum of Western and Eastern Art,the taking of christ,
uri,http://www.wikidata.org/entity/Q135616467,,,ru,literal,Амвросиевское рубило,en,literal,hand axe,,,,,,,,,,en,literal,Donetsk Region Museum of local history,амвросиевское рубило,
uri,http://www.wikidata.org/entity/Q131344751,,,en,literal,March,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,march,
uri,http://www.wikidata.org/entity/Q60821613,,,en,literal,András Schossel,en,literal,human,,,,,,,,,,en,literal,Transcarpathian Local History Museum named after Tivadar Lehoczky,andrás schossel,
uri,http://www.wikidata.org/entity/Q131341151,,,ru,literal,Страж,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,страж,
uri,http://www.wikidata.org/entity/Q126908537,,,en,literal,Obelisk,en,literal,painting,,,,,,,,,,en,literal,Alupka Palace-Park Complex,obelisk,
uri,http://www.wikidata.org/entity/Q106208413,,,,literal,Q106208413,en,literal,painting,,,,,,,,,,en,literal,Volyn Local Museum,q106208413,
uri,http://www.wikidata.org/entity/Q126908538,,,en,literal,Ermenonville. Topoline Island,en,literal,painting,,,,,,,,,,en,literal,Alupka Palace-Park Complex,ermenonville topoline island,
uri,http://www.wikidata.org/entity/Q105078525,,,en,literal,Clouds Over a Calm Sea,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,clouds over a calm sea,
uri,http://www.wikidata.org/entity/Q131343489,,,ru,literal,Сенокос,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,сенокос,
uri,http://www.wikidata.org/entity/Q115272649,,,en,literal,Kerch hoard (1988),en,literal,hoard,,,,,,,,,,en,literal,Kerch Archeology museum,kerch hoard 1988,
uri,http://www.wikidata.org/entity/Q131963553,,,en,literal,Sunny Day,en,literal,painting,,,,,,,,,,en,literal,Odesa Museum of Western and Eastern Art,sunny day,
uri,http://www.wikidata.org/entity/Q135989053,,,en,literal,Château de Chillon,en,literal,painting,,,,,,,,,,en,literal,Khanenko Museum,château de chillon,
uri,http://www.wikidata.org/entity/Q61369144,,,en,literal,Portraits of Cossacks from the Skoropadsky collection,en,literal,art collection,,,,,,,,,,en,literal,Museum of Hetmanship,portraits of cossacks from the skoropadsky collection,
uri,http://www.wikidata.org/entity/Q130342834,,,en,literal,Candle bv the bed,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,candle bv the bed,
uri,http://www.wikidata.org/entity/Q135905029,,,uk,literal,Скiфська статуя з с. Ольховчик Донецькоi областi,en,literal,statue,,,,,,,,,,en,literal,Donetsk Region Museum of local history,скiфська статуя з с ольховчик донецькоi областi,
uri,http://www.wikidata.org/entity/Q131340452,,,en,literal,Портрет Iosif E. Krachkovsky,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,портрет iosif e krachkovsky,
uri,http://www.wikidata.org/entity/Q135906030,,,ru,literal,скифская каменная скульптура из кургана около КПП «Мариновка»,en,literal,sculpture,,,,,,,,,,en,literal,Donetsk Region Museum of local history,скифская каменная скульптура из кургана около кпп мариновка,
uri,http://www.wikidata.org/entity/Q131340221,,,ru,literal,В мастерской художника,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,в мастерской художника,
uri,http://www.wikidata.org/entity/Q12167890,,,uk,literal,Христос в Гетсиманському саду (Куїнджі),en,literal,painting,,,,,,,,,,en,literal,Vorontsov Palace,христос в гетсиманському саду куїнджі,
uri,http://www.wikidata.org/entity/Q131341147,,,ru,literal,Внутренний вид готического собора Мариенбург,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,внутренний вид готического собора мариенбург,
uri,http://www.wikidata.org/entity/Q131341162,,,ru,literal,Богоматерь Владимирская с евангельскими сюжетами и святителями на полях,en,literal,icon,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,богоматерь владимирская с евангельскими сюжетами и святителями на полях,
uri,http://www.wikidata.org/entity/Q131341157,,,ru,literal,Автопортрет автора на синем фоне,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,автопортрет автора на синем фоне,
uri,http://www.wikidata.org/entity/Q131341160,,,ru,literal,Вид Венеции. Дворец дожей,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,вид венеции дворец дожей,
uri,http://www.wikidata.org/entity/Q131341166,,,ru,literal,Икона распятия Христа и казнями апостолов,en,literal,icon,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,икона распятия христа и казнями апостолов,
uri,http://www.wikidata.org/entity/Q131341159,,,ru,literal,Интерьер картинной галереи В.А. Кокорева,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,интерьер картинной галереи ва кокорева,
uri,http://www.wikidata.org/entity/Q131341263,,,ru,literal,Греческая цветочница,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,греческая цветочница,
uri,http://www.wikidata.org/entity/Q131341153,,,ru,literal,Крым. Судак. Бухта и гора Сокол,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,крым судак бухта и гора сокол,
uri,http://www.wikidata.org/entity/Q131341148,,,ru,literal,Натюрморт с игрушками на рояле,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,натюрморт с игрушками на рояле,
uri,http://www.wikidata.org/entity/Q131341155,,,ru,literal,Молодая женщина с любовным письмом,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,молодая женщина с любовным письмом,
uri,http://www.wikidata.org/entity/Q131341149,,,ru,literal,Портрет инженера Алексея Горяинова,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,портрет инженера алексея горяинова,
uri,http://www.wikidata.org/entity/Q131341154,,,ru,literal,Портрет Николая Семеновича Мордвинова,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,портрет николая семеновича мордвинова,
uri,http://www.wikidata.org/entity/Q131341152,,,ru,literal,Портрет актрисы Н. Кованько,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,портрет актрисы н кованько,
uri,http://www.wikidata.org/entity/Q131341156,,,ru,literal,Ночной Париж,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,ночной париж,
uri,http://www.wikidata.org/entity/Q131341150,,,ru,literal,Чарка меду,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,чарка меду,
uri,http://www.wikidata.org/entity/Q131341161,,,ru,literal,Портрет Петра Николаевича Чебышёва,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,портрет петра николаевича чебышёва,
uri,http://www.wikidata.org/entity/Q131341165,,,ru,literal,Окрашивание роз,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,окрашивание роз,
uri,http://www.wikidata.org/entity/Q131341164,,,ru,literal,Троица Ветхозаветная,en,literal,icon,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,троица ветхозаветная,
uri,http://www.wikidata.org/entity/Q131341168,,,ru,literal,Портрет немецкой принцессы Генриетты Екатерины Агнессы Ангальт-Дессауской с атрибутами богини Дианы,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,портрет немецкой принцессы генриетты екатерины агнессы ангальтдессауской с атрибутами богини дианы,
uri,http://www.wikidata.org/entity/Q134459570,,,uk,literal,Портрет Григорія Сковороди у молодості,en,literal,painting,,,,,,,,,,en,literal,"National Museum of Literature, Kyiv",портрет григорія сковороди у молодості,
uri,http://www.wikidata.org/entity/Q131343531,,,ru,literal,Выход царя Ивана Грозного,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,выход царя ивана грозного,
uri,http://www.wikidata.org/entity/Q131343553,,,ru,literal,Под сводами церкви,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,под сводами церкви,
uri,http://www.wikidata.org/entity/Q7211358,,,en,literal,St. Luke,en,literal,painting,,,,,,,,,,en,literal,Odesa Museum of Western and Eastern Art,st luke,
uri,http://www.wikidata.org/entity/Q126908536,,,en,literal,At the fountain,en,literal,painting,,,,,,,,,,en,literal,Alupka Palace-Park Complex,at the fountain,
uri,http://www.wikidata.org/entity/Q4065658,,,en,literal,Andreevka,en,literal,meteorite,,,,,,,,,,en,literal,Donetsk Region Museum of local history,andreevka,
uri,http://www.wikidata.org/entity/Q111633014,,,en,literal,Cabinet with a rooster,en,literal,physical object,,,,,,,,,,en,literal,Revolution of Dignity Museum,cabinet with a rooster,
uri,http://www.wikidata.org/entity/Q105103700,,,en,literal,"Azure Grotto, Naples",en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,azure grotto naples,
uri,http://www.wikidata.org/entity/Q60442810,,,en,literal,Reexamination,en,literal,painting,,,,,,,,,,en,literal,Horlivka Art Museum,reexamination,
uri,http://www.wikidata.org/entity/Q17457983,,,en,literal,St. Matthew,en,literal,painting,,,,,,,,,,en,literal,Odesa Museum of Western and Eastern Art,st matthew,
uri,http://www.wikidata.org/entity/Q136386759,,,,literal,Q136386759,en,literal,painting,,,,,,,,,,en,literal,Borys Voznytskyi Lviv National Art Gallery,q136386759,
uri,http://www.wikidata.org/entity/Q131340158,,,en,literal,Nereids,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,nereids,
uri,http://www.wikidata.org/entity/Q102852946,,,en,literal,The Taking of Christ,en,literal,painting series,,,,,,,,,,en,literal,Odesa Museum of Western and Eastern Art,the taking of christ,
uri,http://www.wikidata.org/entity/Q2536326,,,en,literal,"Peoples of Europe, guard your dearest goods.",en,literal,print,,,,,,,,,,en,literal,Livadia Palace,peoples of europe guard your dearest goods,
uri,http://www.wikidata.org/entity/Q130337254,,,en,literal,Sunset,en,literal,painting,,,,,,,,,,en,literal,Lugansk Regional Museum of Art,sunset,
uri,http://www.wikidata.org/entity/Q130386037,,,en,literal,View in Turkey,en,literal,painting,,,,,,,,,,en,literal,Lugansk Regional Museum of Art,view in turkey,
uri,http://www.wikidata.org/entity/Q19962600,,,en,literal,In the Studio,en,literal,painting,,,,,,,,,,en,literal,Dnipro Art Museum,in the studio,
uri,http://www.wikidata.org/entity/Q135989034,,,en,literal,The Beach at Trouville,en,literal,painting,,,,,,,,,,en,literal,Khanenko Museum,the beach at trouville,
uri,http://www.wikidata.org/entity/Q112042693,,,uk,literal,"Кістяний виріб, орнаментований знаком Рюриковичів",en,literal,archaeological artefact,,,,,,,,,,en,literal,Archeological museum of NASU,кістяний виріб орнаментований знаком рюриковичів,
uri,http://www.wikidata.org/entity/Q130380204,,,uk,literal,Портрет Лесі Українки,en,literal,painting,,,,,,,,,,en,literal,Lesya Ukrainka Museum,портрет лесі українки,
uri,http://www.wikidata.org/entity/Q130318841,,,en,literal,A Quiet Place,en,literal,painting,,,,,,,,,,en,literal,Lugansk Regional Museum of Art,a quiet place,
uri,http://www.wikidata.org/entity/Q114451722,,,en,literal,"Portrait of Sophie de Witt, later Potocka, as Vestal",en,literal,painting,,,,,,,,,,en,literal,Vinnytsia Art Museum,portrait of sophie de witt later potocka as vestal,
uri,http://www.wikidata.org/entity/Q4156472,,,en,literal,Girl with a parrot,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,girl with a parrot,
uri,http://www.wikidata.org/entity/Q62752699,,,en,literal,The Evening,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,the evening,
uri,http://www.wikidata.org/entity/Q62753325,,,en,literal,Birch forest,en,literal,painting,,,,,,,,,,en,literal,Donetsk Regional Museum of Art,birch forest,
uri,http://www.wikidata.org/entity/Q135616960,,,ru,literal,Скелет мамонта в Донецком краеведческом музее,en,literal,exhibit,,,,,,,,,,en,literal,Donetsk Region Museum of local history,скелет мамонта в донецком краеведческом музее,
uri,http://www.wikidata.org/entity/Q135616505,,,ru,literal,Макет заводского поселка при металлургическом заводе Новороссийского общества,en,literal,scale model,,,,,,,,,,en,literal,Donetsk Region Museum of local history,макет заводского поселка при металлургическом заводе новороссийского общества,
